tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo
4,45738.645335648151,624999.6,12,38,Independiente,5000000,3000000,49164,95.227787000000006,784.0,6,12,0.0,29121.0,29121.0,0.0,2,0,3,1943070,Creciente,1
9,45749.6878125,913426.79999999993,6,42,Empleado,7000000,2000000,124641,95.227787000000006,763.0,6,3,0.0,138766.0,95297.0,0.0,1,0,2,1450000,Decreciente,1
4,45683.611574074072,1320000,6,39,Independiente,3000000,1200000,196056,95.227787000000006,848.0,6,1,0.0,27987.0,27987.0,0.0,2,0,1,1090231,Estable,1
9,45714.574664351851,1269000,5,47,Independiente,5000000,2000000,205810,95.227787000000006,792.0,6,5,0.0,9562.0,6707.0,0.0,4,0,1,961442,Creciente,1
4,45687.42224537037,3915000,6,44,Empleado,10000000,6000000,581484,-0.52207400000000004,816.0,3,3,0.0,28309.0,28309.0,0.0,2,0,0,926820,Creciente,0
4,45755.493043981478,1338360,10,37,Empleado,3000000,600000,123847,88.229786000000004,860.0,8,3,0.0,63733.0,38183.0,0.0,4,0,3,2953607,Creciente,1
4,45768.562835648147,692400,6,43,Empleado,3000000,2800000,102934,95.227787000000006,767.0,3,7,0.0,633.0,633.0,0.0,0,0,3,1000000,Creciente,1
4,45804.461342592593,780000,6,39,Independiente,3500000,2000000,116427,95.227787000000006,709.0,4,5,0.0,16123.0,16123.0,0.0,2,1,0,,,1
4,45887.414409722223,1656360,6,64,Empleado,2980000,461000,248063,6.8779339999999998,800.0,3,4,0.0,17632.0,17632.0,0.0,1,0,0,966736,Creciente,0
4,45899.687025462961,1704000,6,40,Independiente,2760000,701000,257370,95.227787000000006,769.0,4,9,0.0,2787.0,2787.0,0.0,1,0,1,1000000,Estable,1
9,45666.668645833335,3167260.8,10,38,Empleado,6000000,3000000,268632,95.227787000000006,772,6,0,0,104181,104181,,1,0,3,,,1
9,45845.588171296295,1185660,2,37,Independiente,5000000,2000000,467909,95.227787000000006,739.0,20,10,0.0,335042.0,310759.0,0.0,13,0,5,801705,Decreciente,1
4,45666.625879629632,1440000,10,60,Independiente,3000000,1200000,132733,95.227787000000006,831.0,6,2,0.0,9093.0,9093.0,0.0,4,0,0,30285,Estable,1
4,45732.649062500001,624540,6,59,Empleado,1850000,200000,92761,95.227787000000006,820.0,3,1,0.0,1607.0,44.0,0.0,1,1,0,,,1
4,45748.706655092596,1298400,12,52,Empleado,1900000,900000,102177,95.227787000000006,773.0,11,3,0.0,25401.0,25401.0,0.0,3,0,5,1202176,Creciente,1
4,45879.579942129632,1390800,12,48,Empleado,2000000,600000,108923,95.227787000000006,786.0,8,7,0.0,7699.0,7699.0,0.0,4,0,2,1825198,Creciente,1
4,45747.617372685185,1992000,6,38,Independiente,5000000,3000000,296135,95.227787000000006,853.0,3,2,0.0,20000.0,20000.0,0.0,2,0,0,,,1
9,45751.515972222223,1269000,5,62,Independiente,4000000,2000000,205870,95.227787000000006,841.0,14,4,0.0,80379.0,80379.0,0.0,5,0,5,933473,Decreciente,1
9,45850.760752314818,1269000,3,60,Independiente,5000000,2000000,337095,95.227787000000006,845.0,10,4,0.0,251961.0,251961.0,0.0,6,0,2,954263,Creciente,1
4,46091.379930555559,9349999.1999999993,10,57,Independiente,12284000,11739000,915753,95.227787000000006,874.0,14,4,0.0,223267.0,223267.0,0.0,9,0,2,3000000,Estable,1
9,45673.686666666668,4880618.3999999994,10,55,Independiente,6000000,3000000,413951,95.227787000000006,668,5,3,0,173874,136675,0,1,0,4,,,1
4,45766.410590277781,482400,6,55,Independiente,12000000,3000000,71715,95.227787000000006,772.0,3,9,0.0,145.0,145.0,0.0,0,0,1,,,1
4,45665.701643518521,2824561.1999999997,12,51,Empleado,1600000,300000,196150,95.227787000000006,880.0,4,3,0.0,18906.0,906.0,0.0,2,0,2,1658890,Creciente,1
9,45800.681180555555,1604400,5,48,Independiente,5000000,2000000,260585,95.227787000000006,845.0,12,7,0.0,227570.0,227570.0,0.0,9,0,1,908526,Creciente,1
9,45644.397638888891,1269000,8,38,Independiente,4000000,1000000,131953,95.227787000000006,732,6,2,0,3727,1015,0,0,0,6,,,1
4,45780.804722222223,1610280,12,40,Empleado,2000000,500000,127294,95.227787000000006,784.0,5,12,0.0,38448.0,38448.0,0.0,3,1,1,1567351,Creciente,1
4,45782.526365740741,3364980,6,39,Independiente,5000000,2000000,500275,95.227787000000006,811.0,8,6,0.0,28509.0,28509.0,0.0,4,0,2,1000000,Creciente,1
4,45737.744618055556,1737499.2,12,37,Empleado,1300000,100000,136675,95.227787000000006,782.0,5,4,0.0,30837.0,30837.0,0.0,4,1,0,1041166,Creciente,1
4,45678.791921296295,1123080,12,37,Empleado,1600000,300000,77992,95.227787000000006,801.0,0,5,0.0,0.0,,,0,0,0,1496306,Creciente,1
4,45668.665254629632,7200000,6,68,Independiente,6500000,2500000,1000000,95.227787000000006,863.0,4,2,0.0,110583.0,110583.0,0.0,4,0,0,2699366,Creciente,1
9,45794.442777777775,670200,9,55,Independiente,5000000,2000000,62801,95.227787000000006,787.0,11,2,0.0,127271.0,127271.0,0.0,7,0,2,848061,Creciente,1
9,45876.685729166667,2860207.1999999997,11,54,Empleado,3100000,2000000,224058,95.227787000000006,821.0,2,5,0.0,508.0,508.0,0.0,1,0,1,1000000,9147,1
4,45689.74591435185,3439200,6,60,Independiente,12000000,6000000,509585,95.227787000000006,761.0,9,12,0.0,49663.0,49663.0,0.0,7,0,1,908526,Estable,1
4,45669.735312500001,1546680,6,57,Empleado,1800000,800000,214817,95.227787000000006,796.0,1,2,0.0,4000.0,4000.0,0.0,1,0,0,,,1
4,45636.603912037041,7026804,6,51,Independiente,5000000,2200000,1041159,89.979286999999999,765.0,10,3,0.0,151752.0,46248.0,0.0,7,0,2,852686,Decreciente,1
9,45775.513182870367,1498992,2,44,Independiente,5000000,2000000,591302,95.227787000000006,867.0,4,3,0.0,38455.0,38455.0,0.0,1,1,1,939017,Creciente,1
4,45735.420775462961,6000000,12,44,Empleado,6000000,2000000,471386,95.227787000000006,823.0,14,3,0.0,168392.0,168392.0,0.0,9,0,3,3438189,Creciente,1
4,45733.718819444446,1473600,12,39,Empleado,1400000,400000,116108,86.230356999999998,775.0,1,2,0.0,2473.0,2473.0,0.0,0,0,1,1107257,Creciente,1
4,45705.64607638889,1552827.5999999999,6,68,Independiente,5000000,2000000,230847,95.227787000000006,841.0,4,2,0.0,77011.0,77011.0,0.0,2,1,1,923771,Creciente,1
9,45849.476944444446,771242.4,2,64,Independiente,5000000,2000000,304363,95.227787000000006,854.0,13,4,0.0,125961.0,125961.0,0.0,9,0,2,954263,Creciente,1
4,45669.706412037034,2473461.6,6,61,Independiente,2000000,800000,366454,95.227787000000006,837.0,2,2,0.0,58023.0,56676.0,0.0,1,1,0,,,1
9,45760.394108796296,1269000,2,57,Empleado,5000000,2000000,500431,95.227787000000006,801.0,2,1,0.0,37.0,37.0,0.0,0,0,1,942828,Creciente,1
4,45789.682939814818,1379880,12,59,Empleado,1400000,700000,108601,95.227787000000006,793.0,2,3,0.0,39.0,39.0,0.0,0,0,0,1112301,Creciente,1
4,45675.776087962964,1388280,12,57,Empleado,1960000,350000,96408,74.296246999999994,778.0,6,4,0.0,59660.0,51529.0,0.0,2,1,3,2612698,Creciente,1
4,45767.448946759258,3587628,6,56,Independiente,10000000,2000000,533345,95.227787000000006,871.0,6,5,0.0,67338.0,67338.0,0.0,4,1,0,908526,Creciente,1
4,46022.717951388891,2765280,10,54,Empleado,3468000,426000,267122,95.227787000000006,849.0,3,2,0.0,4176.0,4176.0,0.0,2,0,0,1269916,Decreciente,1
4,45851.70853009259,1694845.2,6,49,Independiente,10000000,5000000,253849,95.227787000000006,856.0,9,1,0.0,51067.0,51067.0,0.0,5,3,0,1027668,Creciente,1
9,45787.74386574074,1498992,5,46,Independiente,4000000,2000000,243323,95.227787000000006,841.0,13,2,0.0,7301.0,7301.0,0.0,2,0,8,1661038,Creciente,1
4,45721.671944444446,3629280,12,43,Empleado,1400000,200000,285459,95.227787000000006,777.0,9,14,0.0,18751.0,17237.0,0.0,6,0,1,1102479,Creciente,1
4,45786.509467592594,1200000,6,43,Independiente,4000000,500000,178838,95.227787000000006,802.0,4,6,0.0,0.0,0.0,0.0,1,0,1,,,1
4,45744.731064814812,2400000,6,43,Independiente,9000000,3500000,358238,95.227787000000006,819.0,8,10,0.0,76642.0,5784.0,0.0,3,2,0,933473,Creciente,1
9,45809.571203703701,821208,2,42,Independiente,5000000,2000000,324034,95.227787000000006,826.0,8,5,0.0,53624.0,53624.0,0.0,4,1,2,984754,Creciente,1
9,45829.784131944441,1498992,6,40,Empleado,5000000,2000000,204890,85.897119000000004,767.0,7,2,0.0,245889.0,245889.0,0.0,4,0,2,931394,Creciente,1
4,45866.435833333337,3156720,36,39,Empleado,1900000,200000,106550,95.227787000000006,822.0,4,2,0.0,16319.0,16319.0,0.0,1,2,0,1932273,Decreciente,1
4,45749.584479166668,2174280,12,38,Independiente,2000000,200000,171104,95.227787000000006,772.0,2,0,0.0,398.0,398.0,0.0,0,0,0,,,1
9,45689.679282407407,1269000,9,40,Independiente,4000000,2000000,118514,95.227787000000006,780.0,16,9,0.0,54854.0,54464.0,0.0,8,2,3,916148,Creciente,1
4,45881.738229166665,4330920,24,64,Independiente,2570000,894000,199794,-4.7275369999999999,862.0,4,7,0.0,15702.0,15702.0,0.0,2,0,0,,,0
4,45734.719143518516,628726.79999999993,6,46,Empleado,1400000,400000,93700,95.227787000000006,783.0,2,4,0.0,4768.0,4768.0,0.0,1,1,0,1261305,Creciente,1
4,45897.734583333331,1080000,6,20,Empleado,7720000,2563000,163121,95.227787000000006,790.0,6,2,0.0,201466.0,201466.0,0.0,3,0,0,,,1
9,45981.505162037036,1812340.8,9,67,Empleado,5432000,2425000,175388,95.227787000000006,849.0,3,4,0.0,44.0,44.0,0.0,3,0,0,,,1
9,45771.766458333332,1712293.2,4,62,Empleado,4000000,3000000,344176,95.227787000000006,826.0,5,1,0.0,48218.0,45283.0,0.0,2,0,1,,,1
4,46036.375578703701,1056000,6,48,Independiente,2343000,0,162338,95.227787000000006,733.0,1,1,0.0,42.0,42.0,0.0,0,0,0,33334,Estable,1
4,45746.61509259259,3780000,12,53,Empleado,5000000,1500000,298778,95.227787000000006,794.0,9,2,0.0,5024.0,5024.0,0.0,5,0,1,,,1
4,45713.582743055558,2160000,12,51,Independiente,2500000,500000,170750,95.227787000000006,823.0,11,2,0.0,41891.0,4199.0,0.0,7,1,2,904895,Creciente,1
9,45662.434606481482,2598043.1999999997,9,48,Empleado,4600000,0,242635,95.227787000000006,792.0,7,3,0.0,117670.0,117670.0,0.0,5,0,0,,,1
4,45631.527511574073,2984520,6,48,Empleado,3500000,1100000,442066,65.923631,795.0,8,7,0.0,54737.0,54737.0,0.0,4,0,2,,,1
4,45690.6721412037,684120,8,45,Empleado,2200000,1500000,77593,95.227787000000006,769.0,0,1,0.0,0.0,,,0,0,0,1312982,Creciente,1
9,45932.741724537038,2095279.2,10,45,Empleado,5660000,1652000,181651,95.227787000000006,820.0,3,4,0.0,77050.0,77050.0,0.0,2,0,0,,,1
4,45834.831504629627,6652080,6,43,Independiente,18000000,3000000,986212,95.227787000000006,786.0,8,3,0.0,51256.0,51256.0,0.0,6,0,0,1000000,Estable,1
4,45789.796168981484,2320164,24,40,Empleado,1900000,1000000,101973,95.227787000000006,771.0,4,4,0.0,36132.0,36132.0,0.0,2,1,1,1972108,Creciente,1
9,45717.519733796296,667800,3,40,Empleado,2500000,1200000,178919,95.227787000000006,753.0,3,1,0.0,87425.0,73734.0,0.0,1,0,1,,,1
4,45832.712442129632,1753200,24,44,Empleado,1600000,0,77157,95.227787000000006,766.0,4,6,0.0,14711.0,14711.0,0.0,3,1,0,1835893,Decreciente,1
4,46067.569351851853,8640000,36,43,Empleado,4326000,1135000,329858,95.227787000000006,745.0,8,2,0.0,22185.0,22185.0,0.0,5,0,3,2186900,Decreciente,1
9,45644.36755787037,2339536.7999999998,10,36,Empleado,1918000,750000,198116,88.768094000000005,665,8,0,238,139482,139482,,2,0,5,,,1
9,45771.513692129629,5339259.5999999996,10,39,Empleado,10000000,3000000,454040,95.227787000000006,805.0,13,9,0.0,58673.0,58673.0,0.0,6,0,0,1859562,Creciente,1
9,45843.789571759262,878880,5,67,Independiente,5000000,2000000,142788,95.227787000000006,795.0,9,3,0.0,207393.0,129936.0,0.0,4,0,3,688969,Creciente,1
4,45767.750347222223,1200000,6,63,Empleado,10500000,4000000,179119,95.227787000000006,796.0,11,6,0.0,37299.0,37028.0,0.0,6,1,3,2892553,Decreciente,1
4,45662.778043981481,2104681.1999999997,12,58,Empleado,6800000,3500000,146158,95.227787000000006,760.0,7,5,0.0,62903.0,62903.0,0.0,5,0,1,7757558,Creciente,1
4,45658.445405092592,2147521.1999999997,6,56,Empleado,6800000,290000,298267,95.227787000000006,813.0,9,3,0.0,70890.0,70890.0,0.0,5,0,0,6419700,Creciente,1
4,45771.596180555556,1399080,18,56,Empleado,3300000,1200000,77619,95.227787000000006,779.0,8,2,0.0,72541.0,72541.0,0.0,1,0,2,,,1
4,45666.454421296294,8568000,8,55,Independiente,25000000,8000000,969517,95.227787000000006,856.0,6,7,0.0,301893.0,301893.0,0.0,4,1,0,908526,Estable,1
4,45624.509432870371,2983020,6,55,Independiente,4000000,500000,441845,95.227787000000006,875.0,7,0,0.0,45129.0,45129.0,0.0,6,0,0,,,1
4,45689.352708333332,6135997.2000000002,36,55,Empleado,3400000,1200000,199967,22.873995000000001,831.0,8,4,0.0,13396.0,13396.0,0.0,3,0,1,1724375,Decreciente,0
9,45744.431203703702,1604400,8,40,Empleado,12000000,6000000,167262,95.227787000000006,781.0,10,14,0.0,251642.0,251642.0,0.0,7,0,2,974527,Creciente,1
4,45832.341145833336,3038880,12,37,Empleado,3000000,500000,239316,95.227787000000006,816.0,6,9,0.0,9437.0,9437.0,0.0,2,0,0,,,1
4,45668.723078703704,2893800,12,56,Empleado,4400000,450000,226772,95.227787000000006,864.0,6,4,0.0,130827.0,130827.0,0.0,3,0,2,,,1
4,45669.651898148149,4669320,12,56,Independiente,12000000,3000000,365929,95.227787000000006,786.0,18,9,0.0,159195.0,159195.0,0.0,14,1,1,,,1
9,45771.494247685187,1269000,2,53,Independiente,5000000,2000000,500578,95.227787000000006,804.0,2,2,0.0,96.0,96.0,0.0,0,0,1,31809,Creciente,1
4,45632.492476851854,2662500,12,51,Independiente,8000000,4000000,208222,91.99794,795.0,6,3,0.0,79581.0,70263.0,0.0,3,1,1,,,1
4,45655.609050925923,1636800,6,45,Empleado,2500000,1000000,242499,95.227787000000006,808.0,2,3,0.0,40608.0,0.0,0.0,1,0,0,,,1
4,45679.520196759258,1173600,6,40,Empleado,2200000,400000,174009,95.227787000000006,880.0,4,0,0.0,13026.0,13026.0,0.0,3,0,0,,,1
4,45894.492719907408,2280000,6,39,Independiente,3050000,326000,343182,95.227787000000006,815.0,2,0,0.0,6950.0,6950.0,0.0,1,1,0,969508,Creciente,1
4,45839.559513888889,2040000,6,37,Independiente,12000000,9000000,305518,95.227787000000006,784.0,10,6,0.0,117565.0,117565.0,0.0,6,0,2,,,1
4,45866.443506944444,3744000,6,39,Independiente,3470000,6973000,563541,89.979286999999999,809.0,6,2,0.0,33194.0,33194.0,0.0,4,1,0,,,1
4,45673.44090277778,2555880,12,47,Empleado,6000000,2000000,177492,91.99794,726.0,13,10,0.0,22490.0,22490.0,0.0,6,0,1,2368800,Estable,1
4,45741.462708333333,4200000,6,46,Empleado,3000000,1800000,624240,95.227787000000006,758.0,11,5,0.0,74176.0,66424.0,0.0,7,0,3,1500000,Creciente,1
4,45654.390185185184,7152000,12,44,Independiente,12000000,6500000,559324,92.228643000000005,754.0,5,2,0.0,104471.0,104471.0,0.0,5,0,0,908526,Estable,1
4,45930.589224537034,3360000,6,43,Independiente,2960000,810000,509214,95.227787000000006,899.0,5,3,0.0,15802.0,15802.0,0.0,4,0,0,954263,Creciente,1
4,45649.374722222223,3600000,12,60,Independiente,5000000,1300000,281539,95.227787000000006,836.0,4,1,0.0,54914.0,43923.0,0.0,1,2,1,1873712,Creciente,1
9,45891.639143518521,1304287.2,6,52,Independiente,3950000,1094000,179422,95.227787000000006,789.0,3,6,0.0,13086.0,12264.0,0.0,1,1,0,,,1
9,45793.496215277781,548232,2,43,Independiente,5000000,2000000,216259,95.227787000000006,711.0,4,4,0.0,3323.0,3323.0,0.0,0,1,2,454263,Decreciente,1
4,45631.441354166665,1062840,6,69,Empleado,1600000,700000,157573,95.227787000000006,801.0,1,2,0.0,0.0,0.0,0.0,0,0,0,503709,Estable,1
4,45668.666342592594,1711020,24,63,Empleado,4000000,450000,74627,89.229500000000002,750.0,3,4,0.0,10439.0,10439.0,0.0,2,0,1,1124776,Creciente,1
4,45680.665381944447,1538400,12,59,Independiente,3000000,1300000,120482,95.227787000000006,855.0,2,0,0.0,17263.0,0.0,0.0,1,0,1,908526,Estable,1
4,45670.343425925923,2174280,12,66,Empleado,5000000,3000000,150992,95.227787000000006,871.0,2,1,0.0,0.0,0.0,0.0,1,0,0,8077907,Creciente,1
4,45703.549861111111,2645760,12,54,Empleado,3000000,2000000,207604,95.227787000000006,849.0,19,1,0.0,427228.0,328341.0,0.0,16,0,1,,,1
4,45757.664189814815,1548000,6,61,Independiente,1400000,500000,231064,-5.1026249999999997,789.0,1,6,0.0,287.0,287.0,0.0,0,0,1,,,0
4,45758.496967592589,2950678.8,6,44,Empleado,8000000,3500000,438256,95.227787000000006,736.0,5,4,0.0,188790.0,188790.0,0.0,2,0,0,14551865,Creciente,1
4,45634.461180555554,1644000,6,64,Independiente,2000000,1000000,243565,95.227787000000006,731.0,4,1,0.0,3705.0,3705.0,0.0,2,0,1,,,1
4,45783.469722222224,1707216,6,44,Independiente,5000000,2500000,254430,95.227787000000006,773.0,3,7,0.0,52440.0,52440.0,0.0,2,0,1,1182350,Decreciente,1
4,45778.668819444443,1176000,12,42,Empleado,2000000,1000000,92964,95.227787000000006,728.0,7,7,0.0,10823.0,10823.0,0.0,5,0,2,1325507,Decreciente,1
9,45835.657777777778,878880,3,68,Independiente,5000000,2000000,233464,95.227787000000006,845.0,6,9,0.0,9107.0,9107.0,0.0,4,0,1,1121259,Creciente,1
4,45802.487256944441,579600,6,66,Empleado,8000000,2500000,86811,95.227787000000006,812.0,8,0,0.0,24239.0,24239.0,0.0,6,0,1,946640,Creciente,1
4,45702.708078703705,3264000,6,43,Independiente,5000000,2500000,484793,95.227787000000006,859.0,12,8,0.0,115582.0,11126.0,0.0,8,0,2,1500000,Estable,1
4,45777.703518518516,1612800,6,43,Independiente,2000000,800000,239763,95.227787000000006,771.0,3,2,0.0,2821.0,2821.0,0.0,2,0,1,,,1
4,45681.62228009259,1708800,12,42,Empleado,2000000,500000,134084,95.227787000000006,765.0,4,3,0.0,75822.0,5252.0,0.0,0,1,1,128206,Decreciente,1
4,45676.79351851852,4171920,12,40,Empleado,3800000,1000000,289717,95.227787000000006,845.0,7,3,0.0,66193.0,66193.0,0.0,4,0,0,8400000,Estable,1
4,45676.71166666667,959880,12,41,Empleado,1400000,250000,66658,95.227787000000006,811.0,3,7,0.0,4697.0,4697.0,0.0,2,0,1,916148,Creciente,1
4,45740.793287037035,552000,6,40,Empleado,2600000,1000000,81987,95.227787000000006,781.0,4,10,0.0,73313.0,73313.0,0.0,3,0,0,,,1
4,45721.40221064815,4178077.1999999997,10,68,Empleado,15000000,2000000,387001,88.229786000000004,810.0,4,3,0.0,38072.0,23516.0,0.0,0,0,3,1000000,Creciente,1
4,45823.726956018516,5846400,6,55,Independiente,10000000,3500000,872715,95.227787000000006,829.0,10,2,0.0,31470.0,14636.0,0.0,8,0,1,954263,Creciente,1
4,45762.450486111113,3995641.1999999997,24,64,Independiente,2000000,800000,175611,95.227787000000006,806.0,4,4,0.0,1909.0,1909.0,0.0,1,0,0,939017,Creciente,1
9,45732.77615740741,1036332,6,63,Independiente,8000000,1500000,141364,95.227787000000006,851.0,3,3,0.0,1962.0,1962.0,0.0,2,0,1,1230076,Decreciente,1
4,45850.773611111108,1794000,12,62,Empleado,2800000,350000,140476,95.227787000000006,777.0,10,7,0.0,12190.0,12190.0,0.0,4,0,3,961885,Creciente,1
4,45676.434444444443,639708,6,61,Independiente,3800000,400000,94946,95.227787000000006,882.0,4,2,0.0,24248.0,1983.0,0.0,1,1,1,,,1
4,45665.438923611109,5628480,12,61,Independiente,7000000,1500000,390867,95.227787000000006,859.0,3,0,0.0,83730.0,83730.0,0.0,2,0,0,,,1
9,45809.481585648151,2082338.4,10,61,Independiente,3000000,1000000,177264,95.227787000000006,854.0,4,3,0.0,43316.0,43316.0,0.0,2,0,1,946640,Creciente,1
4,45855.707476851851,1440000,6,59,Empleado,12000000,3000000,215660,95.227787000000006,745.0,9,5,0.0,21415.0,21415.0,0.0,4,0,3,16811288,Creciente,1
4,45877.552337962959,2340600,6,58,Empleado,2500000,1000000,347040,95.227787000000006,801.0,3,6,0.0,348.0,348.0,0.0,2,0,0,2838143,Creciente,1
4,45684.580335648148,3055500,6,54,Empleado,4000000,1500000,453515,95.227787000000006,815.0,4,7,0.0,320.0,320.0,0.0,1,0,2,1815035,Estable,1
4,45748.814606481479,1463040,10,54,Empleado,1800000,800000,135384,95.227787000000006,838.0,6,2,0.0,2183.0,2183.0,0.0,3,0,1,908526,Estable,1
4,45860.595347222225,1080000,6,53,Empleado,1000000,622000,162348,95.227787000000006,813.0,5,7,0.0,12645.0,12645.0,0.0,2,0,1,958420,Creciente,1
4,45654.497407407405,806280,6,52,Empleado,8000000,2000000,111983,95.227787000000006,751.0,10,6,0.0,104924.0,104924.0,0.0,4,0,0,,,1
9,45844.581203703703,1185660,2,60,Independiente,4000000,2000000,467909,95.227787000000006,782.0,9,5,0.0,51680.0,29499.0,0.0,6,0,2,,,1
9,45719.378900462965,1604400,6,58,Independiente,4000000,2000000,218853,95.227787000000006,816.0,1,2,0.0,0.0,0.0,0.0,0,0,0,30285,Creciente,1
4,45662.488402777781,2195880,12,49,Empleado,1400000,500000,152492,95.227787000000006,853.0,1,5,0.0,4889.0,4889.0,0.0,1,0,0,1273094,Decreciente,1
4,45680.532500000001,639360,12,50,Empleado,1500000,600000,50103,95.227787000000006,891.0,6,3,0.0,11963.0,11963.0,0.0,3,0,0,1420524,Creciente,1
9,45777.432337962964,1269000,2,57,Independiente,5000000,2000000,500578,95.227787000000006,834.0,8,1,0.0,19815.0,19815.0,0.0,3,1,3,,,1
4,45709.471886574072,14352000,6,55,Independiente,28000000,21000000,2131664,95.227787000000006,854.0,4,7,0.0,304526.0,288283.0,0.0,4,0,0,1925933,Estable,1
4,45754.46502314815,10950000,12,47,Independiente,4000000,2000000,861704,95.227787000000006,837.0,7,5,0.0,153532.0,94677.0,0.0,5,0,0,933602,Creciente,1
4,45777.705601851849,2726880,10,42,Empleado,5000000,1500000,252691,95.227787000000006,863.0,10,5,0.0,90141.0,90141.0,0.0,7,0,0,8654802,Creciente,1
4,45668.73746527778,3813360,12,41,Independiente,30000000,500000,264817,95.227787000000006,917.0,13,3,0.0,169152.0,110449.0,0.0,8,1,1,1349043,Decreciente,1
4,45751.682326388887,1320000,6,37,Independiente,2000000,500000,196234,95.227787000000006,783.0,3,2,0.0,32597.0,32597.0,0.0,0,1,0,,,1
4,45691.741747685184,1288800,12,53,Empleado,2400000,700000,101128,95.227787000000006,791.0,2,2,0.0,206.0,206.0,0.0,0,0,0,886538,Decreciente,1
4,45678.45888888889,4253520,12,39,Empleado,5000000,1500000,333121,95.227787000000006,797.0,2,2,0.0,26823.0,26823.0,0.0,0,1,0,908526,Creciente,1
9,45822.527685185189,1269000,5,38,Independiente,5000000,2000000,206109,95.227787000000006,745.0,9,6,0.0,25972.0,9786.0,0.0,3,1,2,744444,Decreciente,1
4,45643.65047453704,1755600,12,69,Independiente,4000000,1000000,137756,95.227787000000006,804.0,4,4,0.0,2337.0,2337.0,0.0,2,0,0,908526,Estable,1
4,45674.680289351854,3540000,12,43,Independiente,7000000,950000,276847,95.227787000000006,794.0,6,4,0.0,9506.0,9506.0,0.0,2,0,2,,,1
4,45680.743414351855,1661520,12,67,Empleado,5000000,2000000,130124,95.227787000000006,854.0,6,2,0.0,43875.0,43875.0,0.0,2,1,0,1009803,Decreciente,1
4,45680.409201388888,4296000,6,61,Independiente,2000000,800000,637613,95.227787000000006,801.0,1,3,0.0,1438.0,1438.0,0.0,0,0,1,688965,Estable,1
